MD5,Flag,Name,Shader Type,Offset,Size
23fa36542fd376c2bb8496bde5423656,FFlagFutureIsBrightPhase1_1,ParticleCurveModulateFS_Soft,Fragment,970484,2864
950c9f345e9cad28ddf5a294361d0518,FFlagFutureIsBrightPhase1_1,ParticleCustomFS,Fragment,962152,2540
953d0adb4d0cd25fdcd722fb8369d1eb,FFlagFutureIsBrightPhase1_1,ParticleCustomFS_Soft,Fragment,979084,2844
e217977d9323ecf537fdbd67bbe371c1,FFlagFutureIsBrightPhase1_1,ParticleLightingFS,Fragment,984624,2572
316ce4ba388bc4d1e8d165de4549c2e2,FFlagFutureIsBrightPhase1_1,PassThroughFS,Fragment,1088020,684
8c66107a045fcfe02293ce00117034cd,FFlagFutureIsBrightPhase1_1,ProfilerFS,Fragment,1191264,904
eca459890b6146d89f3245fbcc23e0e9,FFlagFutureIsBrightPhase1_1,RadialBlurFS,Fragment,1102872,3048
bedeab05b93c2b62b6c497073ca9c4eb,FFlagFutureIsBrightPhase1_1,ShadowBlurFS,Fragment,1096124,2236
9bd3d8f2dc3404353cabddb61da6ee2d,FFlagFutureIsBrightPhase1_1,ShadowBlurMarkFS,Fragment,1122124,464
025d88e7468c5aa7f9fc0d3f5853d66a,FFlagFutureIsBrightPhase1_1,SkyFS,Fragment,990784,1912
ecb60abddc9ecef2f6f0794b34d9011b,FFlagFutureIsBrightPhase1_1,SmoothClusterColoredFS,Fragment,905772,3992
dec3cf46815f47df25ba79fd59817f76,FFlagFutureIsBrightPhase1_1,SmoothClusterColoredHQFS,Fragment,909764,5340
512128441e9cbd94a42c1a39312a53c1,FFlagFutureIsBrightPhase1_1,SmoothClusterColoredSuperHQFS,Fragment,915104,7020
996530ab3b25fd87c649b8f3ce770f8a,FFlagFutureIsBrightPhase1_1,SmoothClusterFS,Fragment,876104,3824
3d03c0b676d6180ac78afbbff1220551,FFlagFutureIsBrightPhase1_1,SmoothClusterHQFS,Fragment,879928,5172
c62829aaab97a0870bc87049ac8eeb94,FFlagFutureIsBrightPhase1_1,SmoothClusterSuperHQFS,Fragment,885100,6224
ea9bf2b724c52fc81b6a4813aef89adc,FFlagFutureIsBrightPhase1_1,SmoothWaterFS,Fragment,1053220,4952
b0c2358c92a8f77b1b3d23dbe59e6546,FFlagFutureIsBrightPhase1_1,SmoothWaterHQFS,Fragment,1058172,5896
9a1748c3f1ca4cb60357671d47a9fb77,FFlagFutureIsBrightPhase1_1,SmoothWaterLegacyFS,Fragment,1033052,4848
135f1dbf0f5bceab61b833e34e351f9f,FFlagFutureIsBrightPhase1_1,SmoothWaterLegacyHQFS,Fragment,1037900,5784
0d7a184732b5816ac05237e9406e6a51,FFlagFutureIsBrightPhase1_1,SmoothWaterLegacySuperHQFS,Fragment,1043684,9536
18c0f6b5f2b254d3638fda7987f34d78,FFlagFutureIsBrightPhase1_1,SmoothWaterSuperHQFS,Fragment,1064068,9628
95ea99f1e367bb9b4151b9fffff1ed25,FFlagFutureIsBrightPhase1_1,SSAOBlurXFS,Fragment,1078576,1760
db25f6e32406c3661a8498fea662c2a1,FFlagFutureIsBrightPhase1_1,SSAOBlurYFS,Fragment,1080336,1760
24357560d34d3efe873dab4d1c8c910d,FFlagFutureIsBrightPhase1_1,SSAOCompositFS,Fragment,1083536,2796
2905f2d714e76a663db5ef05281f5f47,FFlagFutureIsBrightPhase1_1,SSAODepthDownFS,Fragment,1074308,1352
6d231461fd06748d568d17c6923ca423,FFlagFutureIsBrightPhase1_1,SSAOFS,Fragment,1075660,2916
4aeeb13967f7f8a0660d7965402a8340,FFlagFutureIsBrightPhase1_1,StarsFS,Fragment,996412,1944
64aa05df2e7a9a70bb88b4ef6973b2d4,FFlagFutureIsBrightPhase1_1,SunRaysFS,Fragment,1098360,4512
5bccc7bbfe8aa994c5abcdcb512ee842,FFlagFutureIsBrightPhase1_1,TexCompFS,Fragment,1000252,988
fb66890c1eb9060eb60b45963f381c68,FFlagFutureIsBrightPhase1_1,TexCompPMAFS,Fragment,1001240,1016
2857dfa0ce04bb24cdcef15182c66d48,FFlagFutureIsBrightPhase1_1,TrailFS,Fragment,928148,2188
2100118f807c313915e3a0fd398719e3,FFlagFutureIsBrightPhase1_1,TrailFSLight,Fragment,937004,3612
6ce90317e18074bfec683efdc26d457a,FFlagFutureIsBrightPhase1_1,TrailFSQuad,Fragment,932440,2216
66366b30483d5b57bbce746954b733ba,FFlagFutureIsBrightPhase1_1,TrailFSQuadLight,Fragment,942992,3640
f30cd7a5fd85c74d660df4f46e20332a,FFlagFutureIsBrightPhase1_1,UIFogFS,Fragment,1015004,2304
d582da17dc4c89c49f60b7595cdd9512,FFlagFutureIsBrightPhase1_1,UIFS,Fragment,1013820,1184
6a3984aa369259858763c27768eb204c,FFlagFutureIsBrightPhase1_1,UILitFogFS,Fragment,1020980,3804
2a0e32dce068aa53011e4db46d37c5b9,FFlagFutureIsBrightPhase1_1,UILitFS,Fragment,1017308,3672
e1f428d788e48e2e8bafabaf993f37aa,FFlagFutureIsBrightPhase1_1,UpSampleTentFS,Fragment,1119112,2064
a514b4e73deea21f20bf51081a55bfc3,FFlagFutureIsBrightPhase1_1,AdornAALineVS,Vertex,602848,3636
2a5b1ce5348320a3e3f09abd2f58023f,FFlagFutureIsBrightPhase1_1,AdornLightingVS,Vertex,616804,2576
3d779a064272c297c2cf18f517d49178,FFlagFutureIsBrightPhase1_1,AdornObjectParabolaVS,Vertex,633192,3096
b0f990a8952dc01ab947ffb256e19bc3,FFlagFutureIsBrightPhase1_1,AdornObjectRopeVS,Vertex,626496,3380
8a4ef3c6565f53a187a78c5eccb2049d,FFlagFutureIsBrightPhase1_1,AdornObjectSpringVS,Vertex,629876,3316
b3c8cbe333cf8e3fd5a7ca0a21e770d4,FFlagFutureIsBrightPhase1_1,AdornObjectVS,Vertex,636288,2648
528ca9a576618aa59ddd6ef5fa2d2773,FFlagFutureIsBrightPhase1_1,AdornOutlineVS,Vertex,621352,2312
d8fe88e006ae23189ac17478c6e14106,FFlagFutureIsBrightPhase1_1,AdornSelfLitHighlightVS,Vertex,614140,2664
7eab22a9e4d7d40d28cf2191ac0d1c9e,FFlagFutureIsBrightPhase1_1,AdornSelfLitVS,Vertex,611476,2664
d2501bdcbfee2ce0a6f19fa119c0eb08,FFlagFutureIsBrightPhase1_1,AdornVS,Vertex,609280,2196
3ffe7fca6d173f926a116df9f8871b15,FFlagFutureIsBrightPhase1_1,CopyGuiVS,Vertex,1086332,1020
cd697f6126a7df554da8b1f6d424653c,FFlagFutureIsBrightPhase1_1,DefaultInstancedHQVS,Vertex,695484,4816
0d6c1b5c0a9fa4312a17e5ef52d24960,FFlagFutureIsBrightPhase1_1,DefaultInstancedReflectionVS,Vertex,709896,5140
e0bbe5df5bebe5c1723ddab0f3e2f0c9,FFlagFutureIsBrightPhase1_1,DefaultInstancedSurfaceHQVS,Vertex,705244,4652
92cbf4e9cc33959352559837750731d2,FFlagFutureIsBrightPhase1_1,DefaultInstancedVS,Vertex,700300,4944
130bb96d0dfe742fc9fa7ee4b8ce96c4,FFlagFutureIsBrightPhase1_1,DefaultShadowInstancedVS,Vertex,720632,2172
28feea75ff1032a9c0151664b4e390fd,FFlagFutureIsBrightPhase1_1,DefaultShadowSkinnedVS,Vertex,736860,2072
75c23738491bf2ba89e7af0de9888cee,FFlagFutureIsBrightPhase1_1,DefaultShadowStaticVS,Vertex,735132,1728
de603122e248eb1b1014906e194d2e84,FFlagFutureIsBrightPhase1_1,DefaultSkinnedHQVS,Vertex,653716,3724
f255e2b6d9782972e20df6264dfa73ae,FFlagFutureIsBrightPhase1_1,DefaultSkinnedReflectionVS,Vertex,680372,4036
83e3436c66b153b94c85a3ef5daccf52,FFlagFutureIsBrightPhase1_1,DefaultSkinnedSurfaceHQVS,Vertex,691884,3600
46b8d7a27634865021296f88a3509b1e,FFlagFutureIsBrightPhase1_1,DefaultSkinnedVS,Vertex,649972,3744
d0b6a19dc67079d66aef6310784d7947,FFlagFutureIsBrightPhase1_1,DefaultStaticHQVS,Vertex,646688,3284
1212233cbd4501cbff496eb0cc2a8222,FFlagFutureIsBrightPhase1_1,DefaultStaticReflectionVS,Vertex,672744,3596
403a219a5d0fd5bc43e8a15aad0edac7,FFlagFutureIsBrightPhase1_1,DefaultStaticSurfaceHQVS,Vertex,688832,3052
3374ac0568d83487f43a3921dda54c7e,FFlagFutureIsBrightPhase1_1,DefaultStaticVS,Vertex,643384,3304
4cee41b03d326ce09c83b9e5aae8db35,FFlagFutureIsBrightPhase1_1,DownSample4x4VS,Vertex,1088704,1288
393c9c886df2799780051085f6a700b4,FFlagFutureIsBrightPhase1_1,DownSampleGjoel8UVVS,Vertex,1111164,1360
29dafd539c24cdb1ee12929a9d64f8c9,FFlagFutureIsBrightPhase1_1,GlassInstancedVS,Vertex,715036,5596
a65bfba048a4783fae7ba3fb1850876a,FFlagFutureIsBrightPhase1_1,GlassSkinnedVS,Vertex,684408,4424
14f1a04f96090ffad45ee2935f49bd7f,FFlagFutureIsBrightPhase1_1,GlassStaticVS,Vertex,676340,4032
8acc3101c109ed1b6c5247861255e399,FFlagFutureIsBrightPhase1_1,LightGridPointSplatVS,Vertex,1132604,1016
6f0252f76a2c551945de03a22c500b6a,FFlagFutureIsBrightPhase1_1,ParticleCurveVS,Vertex,946632,3036
b3bafc2722dd16436e33907832cb8348,FFlagFutureIsBrightPhase1_1,ParticleCurveVS_Soft,Vertex,964692,3264
6bafdeb969d1fa86f37365f04f22f7ac,FFlagFutureIsBrightPhase1_1,ParticleCustomVS,Vertex,959156,2996
e1534e1c82112bd4381e42c5cfcb6b3a,FFlagFutureIsBrightPhase1_1,ParticleCustomVS_Soft,Vertex,975860,3224
2d61a25f1f878e0b133c538f85fc9eb2,FFlagFutureIsBrightPhase1_1,ParticleLightingVS,Vertex,981928,2696
ddc905a3e0ca7545b2f00fa94b438b20,FFlagFutureIsBrightPhase1_1,PassThroughPosVS,Vertex,1087352,668
aa5848b8b083f00de610951d9f239043,FFlagFutureIsBrightPhase1_1,PassThroughVS,Vertex,1073696,612
29e6d272483b524f9d41cbe6260bbd9b,FFlagFutureIsBrightPhase1_1,ProfilerVS,Vertex,1189472,1792
625daf4f748927666bd63cf6a8ec8aa9,FFlagFutureIsBrightPhase1_1,ShadowBlurMarkVS,Vertex,1121176,948
68ddb5c4c3e35e494b0598cbed7b2978,FFlagFutureIsBrightPhase1_1,SkyNoTranslateVS,Vertex,989384,1400
6a1c2fd4401c800802969a162a052f54,FFlagFutureIsBrightPhase1_1,SkyVS,Vertex,987196,2188
36149c53b66bb7338ec70323dc44ecaf,FFlagFutureIsBrightPhase1_1,SmoothClusterColoredHQVS,Vertex,896192,4948
da7a6e33e8bc79e8e87361f4211de0bd,FFlagFutureIsBrightPhase1_1,SmoothClusterColoredSuperHQVS,Vertex,901140,4632
fcda1a62ff4d855fdd73d914832b9314,FFlagFutureIsBrightPhase1_1,SmoothClusterColoredVS,Vertex,891324,4868
1e86a470eecf196a200c7e4f5fbc2d51,FFlagFutureIsBrightPhase1_1,SmoothClusterHQVS,Vertex,867032,4536
8dbcccddb548f366f8d14a6af215a82d,FFlagFutureIsBrightPhase1_1,SmoothClusterSuperHQVS,Vertex,871568,4536
12b0d05dabc446d63145bad20e21e0bd,FFlagFutureIsBrightPhase1_1,SmoothClusterVS,Vertex,862576,4456
2801e39d52bf2d13ae42079df7a234f9,FFlagFutureIsBrightPhase1_1,SmoothWaterHQVS,Vertex,1028532,4520
81ecfa90124feee95677842773259e1d,FFlagFutureIsBrightPhase1_1,SmoothWaterVS,Vertex,1024784,3748
dea6d0756b0138caee6c477f99d876a3,FFlagFutureIsBrightPhase1_1,SSAOCompositVS,Vertex,1082096,1440
aa5848b8b083f00de610951d9f239043,FFlagFutureIsBrightPhase1_1,SSAOVS,Vertex,1073696,612
5ce44c557f592c810313d166923394f2,FFlagFutureIsBrightPhase1_1,StarsNoTranslateVS,Vertex,994948,1464
d517a17832ce2e44e903527d0501dcca,FFlagFutureIsBrightPhase1_1,StarsVS,Vertex,992696,2252
b05cba3a27f1b5f81b80c24640b4d000,FFlagFutureIsBrightPhase1_1,TexCompVS,Vertex,998356,1896
83670067f3050e92b03023e240f6cf6c,FFlagFutureIsBrightPhase1_1,TrailVS,Vertex,926072,2076
288342b7357e52b784b749143f679d6f,FFlagFutureIsBrightPhase1_1,TrailVSLight,Vertex,934656,2348
80ee4d89f58d0ebb3d104425ee5388a3,FFlagFutureIsBrightPhase1_1,TrailVSQuad,Vertex,930336,2104
18a4228d50a485c93fac11e4cfbd2c7c,FFlagFutureIsBrightPhase1_1,TrailVSQuadLight,Vertex,940616,2376
03683d9b201b3bec683e9041b607d64d,FFlagFutureIsBrightPhase1_1,UIFogVS,Vertex,1004244,2112
e6a26d4907100e7d570f47af077c7e67,FFlagFutureIsBrightPhase1_1,UITransformedLitFogVS,Vertex,1011084,2736
6b8a0cbc26dbf551add4549a5527191a,FFlagFutureIsBrightPhase1_1,UITransformedLitVS,Vertex,1008472,2612
e8df9d128961640b33f2027fbcc1adf4,FFlagFutureIsBrightPhase1_1,UITransformedVS,Vertex,1006356,2116
d618b437ed49f7f68777d00dc594046f,FFlagFutureIsBrightPhase1_1,UIVS,Vertex,1002256,1988
814c112cdd413bcea522efee28c2c043,FFlagFutureIsBrightPhase1_1_NoShadows,AdornAALineFS,Fragment,606484,2796
f7238fa236574dbb7f3615eee93e114b,FFlagFutureIsBrightPhase1_1_NoShadows,AdornFS,Fragment,619380,1972
16c567b5e03082f30e544a9d45a5b98c,FFlagFutureIsBrightPhase1_1_NoShadows,AdornObjectFS,Fragment,638936,2728
6d40953249f59e646fb0aae22c855b77,FFlagFutureIsBrightPhase1_1_NoShadows,AdornOnTopFS,Fragment,625708,788
97a78046cf1772e6871def1bf4c083b4,FFlagFutureIsBrightPhase1_1_NoShadows,AdornOutlineFS,Fragment,623664,2044
72aee25a2b7e4c927a958a369838f34f,FFlagFutureIsBrightPhase1_1_NoShadows,AdornUnlitFS,Fragment,641664,1720
0b3378d402588f577be28f31ee23186c,FFlagFutureIsBrightPhase1_1_NoShadows,Blur1FS,Fragment,1122588,1580
b070f97448c8b31e83daad969956c2ff,FFlagFutureIsBrightPhase1_1_NoShadows,Blur3FS,Fragment,1124168,2196
2b2aa91f7d439bc721b01ce49326c691,FFlagFutureIsBrightPhase1_1_NoShadows,Blur5FS,Fragment,1126364,2812
cc7ad5862cc2153a3010e5fc7c249a58,FFlagFutureIsBrightPhase1_1_NoShadows,Blur7FS,Fragment,1129176,3428
d5d721e4275217c69a3310f0c1a96736,FFlagFutureIsBrightPhase1_1_NoShadows,Default_DEPRECATED_PlasticFS,Fragment,748780,3656
d9fede3345c654bfb0aefdbd5fd8ebed,FFlagFutureIsBrightPhase1_1_NoShadows,Default_DEPRECATED_PlasticHQFS,Fragment,752436,5576
e202bf4fcc4a685f22943d433ac98e01,FFlagFutureIsBrightPhase1_1_NoShadows,Default_DEPRECATED_PlasticReflectionFS,Fragment,758012,4168
a9c527c3a9de54a349cdb60c2ea15b67,FFlagFutureIsBrightPhase1_1_NoShadows,Default_DEPRECATED_PlasticReflectionHQFS,Fragment,762180,6108
d5d721e4275217c69a3310f0c1a96736,FFlagFutureIsBrightPhase1_1_NoShadows,Default_DEPRECATED_SmoothPlasticFS,Fragment,748780,3656
4b7bd122618501804a0708dd3a9556c7,FFlagFutureIsBrightPhase1_1_NoShadows,Default_DEPRECATED_SmoothPlasticHQFS,Fragment,768288,4260
e202bf4fcc4a685f22943d433ac98e01,FFlagFutureIsBrightPhase1_1_NoShadows,Default_DEPRECATED_SmoothPlasticReflectionFS,Fragment,758012,4168
01006d707eeff7320f6ea158564cc2b0,FFlagFutureIsBrightPhase1_1_NoShadows,Default_DEPRECATED_SmoothPlasticReflectionHQFS,Fragment,772548,4724
ea300fde0ef8d87ac6fcf903b4f6d4e1,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultGlassFFlagUseSkylightHQFS,Fragment,792984,8312
c505229da1bfccc9d24f4451b266e15e,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultGlassFFlagUseSkylightSuperHQFS,Fragment,801296,10572
6d5df71860ded8cd0f65a9329bffe9df,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultGlassHQFS,Fragment,811868,8284
88b9ec81abbb220fe851f938a02c935b,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultGlassSuperHQFS,Fragment,820152,10544
67ca6d5cc1b57cd8999fca357d95b890,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultNeonFS,Fragment,784288,2052
81810eb5b148cddf2f0c84bdb41a7aa9,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultNeonHQFS,Fragment,786340,2264
e7ea2502e37a3206ab72ee1f490b630d,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultNeonHQInGuiFS,Fragment,790688,2296
58b0089c009070c55719ef4d1459b975,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultNeonInGuiFS,Fragment,788604,2084
667a2a04220fe17e4684ae77209d4acf,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultOpaqueFS,Fragment,657440,3524
aeaa618e3580aff014bc525a76b1b83d,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultOpaqueHQFS,Fragment,660964,4128
d5d721e4275217c69a3310f0c1a96736,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultPlasticUnifiedFS,Fragment,748780,3656
c7cbeb194d8b05d1eae359b96c20f340,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultPlasticUnifiedHQFS,Fragment,777272,7016
e202bf4fcc4a685f22943d433ac98e01,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultPlasticUnifiedReflectionFS,Fragment,758012,4168
c9921bd9a13016e27727992beed9aa98,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultShadowFS,Fragment,738932,568
0965349fee3c624fee5236f06e03a8f0,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultTiledHideAllRepHQFS,Fragment,854376,8200
7213296c3a024b3f140b5af7cbc206c7,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultTiledHideDiffuseRepHQFS,Fragment,846476,7900
b3c6e1ec4a1dc7ed83aca05c5f1eec71,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultTiledHQFS,Fragment,830696,7636
00ba8696346b1d4692780d965b42080c,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultTransparentFS,Fragment,665092,3524
84223de4286e04ee4814623c2f128984,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultTransparentHQFS,Fragment,668616,4128
30cfa455702b8c1aa1ab11bee7181095,FFlagFutureIsBrightPhase1_1_NoShadows,DefaultWangHQFS,Fragment,838332,8144
6a550253b157941d1cfa72b236281a5e,FFlagFutureIsBrightPhase1_1_NoShadows,DownSample4x4AvgFS,Fragment,1094128,1008
855a3cf0b56a161c9dbdcb43a81c6c13,FFlagFutureIsBrightPhase1_1_NoShadows,DownSample4x4GlowFastFS,Fragment,1089992,1748
4cb8545988d02d4517e11c0e900e0466,FFlagFutureIsBrightPhase1_1_NoShadows,DownSample4x4GlowFS,Fragment,1091740,2388
a33dbd9d6a5116f48001638c97dc50e3,FFlagFutureIsBrightPhase1_1_NoShadows,DownSample4x4MaxFS,Fragment,1095136,988
11aae3d5ec651cacbaf0d19e971f7119,FFlagFutureIsBrightPhase1_1_NoShadows,DownSampleGjoelFS,Fragment,1112524,2588
4936de40a5f8cfe45fc9a08097508fdd,FFlagFutureIsBrightPhase1_1_NoShadows,DownSampleGjoelLinearFS,Fragment,1115112,2528
2d66368d3f47c46d5533fbf20fb1ecd5,FFlagFutureIsBrightPhase1_1_NoShadows,DownSampleGjoelMipFS,Fragment,1117640,1472
04b5c496f68008e7824ef8677fcb3eb3,FFlagFutureIsBrightPhase1_1_NoShadows,DownSampleGlowTemporal8x8FS,Fragment,1105920,2652
08c6fe8d8e831e56e1ee172d96869871,FFlagFutureIsBrightPhase1_1_NoShadows,DownSampleGlowTemporalLinear8x8FS,Fragment,1108572,2592
8ca64fcd223f067c7fbfc69c7a9a8018,FFlagFutureIsBrightPhase1_1_NoShadows,FXCompositingFIBFS,Fragment,1180884,1728
3a159bcf4eee2df1d90c04556bbceb60,FFlagFutureIsBrightPhase1_1_NoShadows,FXCompositingFIBLinearFS,Fragment,1182612,1592
a8d72ff0f16b067b4d84175c7a9107d1,FFlagFutureIsBrightPhase1_1_NoShadows,FXCompositingFS,Fragment,1179152,1732
f6cf44ee0a838ad93aa1835384b1d866,FFlagFutureIsBrightPhase1_1_NoShadows,GlassTintFS,Fragment,739500,904
25433208dc724c61a90a4b9bc438b104,FFlagFutureIsBrightPhase1_1_NoShadows,GridFS,Fragment,922124,3948
b51b61a00a33aad2f8c8240b6f10989b,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessAlphaFS,Fragment,1135452,1272
6091035df8f11efe206f55bb34395456,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessAlphaLQNeonFS,Fragment,1138100,1376
92c35798d986d8aa1789a0aae83fe576,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessBlurFS,Fragment,1139476,1512
60ecce90f89f1f9443a757d3b2f8c9a1,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessBlurFXCompositionFS,Fragment,1144528,2164
ec81d300b70801fd0efc431ae519c103,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBAlphaFS,Fragment,1146692,1340
966c3f650e1c0fc1361ac3ac9698bd2c,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBBloomFS,Fragment,1149588,1800
c443bc930fdd4cf659a3e5491a90b1c8,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBBloomLinearFS,Fragment,1151388,1732
78fc9a40869c7365f33bc94b9366ea6c,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBBlurBloomFS,Fragment,1158940,2088
37cc8a04539cbe30f3fc72391c49e3f0,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBBlurBloomLinearFS,Fragment,1161028,2020
c0bc266842ee3889b095a6424d1336ec,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBBlurFS,Fragment,1157096,1844
08b70ba7d9c4f27c5c4a3547a820d754,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBBlurFXCompositionFS,Fragment,1163048,2324
e72d3bce9fa4a68e4cb6512a88bd67f3,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBBlurFXCompositionLinearFS,Fragment,1165372,2228
c2fd3b65ddd9a05f243500974aaccbd7,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBFS,Fragment,1148032,1556
8dc75160ea1976968455eef1c619d222,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBFXCompositionFS,Fragment,1153120,2036
2b69cef3f2c6ef2447968c4e0683684d,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBFXCompositionLinearFS,Fragment,1155156,1940
35a8d2002f8b1a789258b7ee41a7d0bd,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBLQNeonBloomFS,Fragment,1169156,2056
1e25a3149f4e0342965645b1cb52b1d1,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBLQNeonBloomLinearFS,Fragment,1171212,1732
fb8adb926ed5a74fa2f75ba929991187,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBLQNeonBlurBloomFS,Fragment,1174788,2344
4dad7541f9874e5360d1d00f25349912,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBLQNeonBlurBloomLinearFS,Fragment,1177132,2020
d25dff880b1aa986cb125dfdd9d04f2e,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBLQNeonBlurFS,Fragment,1172944,1844
c676f93add6cab1e56f97fc5a7d8a853,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFIBLQNeonFS,Fragment,1167600,1556
69449c898ee36d347e57277bfa77ae25,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFS,Fragment,1134180,1272
fea1bf82f26c9bfe1c14bc20ed8554c2,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessFXCompositionFS,Fragment,1142604,1924
4bf2d4a1b7e8bf685f4505a3d4a5c091,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessLQNeonBlurFS,Fragment,1140988,1616
fca07b0e053a4c6f507858e3f1a96da3,FFlagFutureIsBrightPhase1_1_NoShadows,ImageProcessLQNeonFS,Fragment,1136724,1376
4b853b848ba92ee1cb0e979042a42135,FFlagFutureIsBrightPhase1_1_NoShadows,LightGridPointSplatFS,Fragment,1133620,560
ec25982f9b137b143b9be66f52a3faa3,FFlagFutureIsBrightPhase1_1_NoShadows,LinearizeDepthAAFS,Fragment,1185560,1380
9342ff3d9073e0e1f0502c0b20279eca,FFlagFutureIsBrightPhase1_1_NoShadows,LinearizeDepthFS,Fragment,1184204,1356
60291e2a7fb676f43bda5ce918ab1c4f,FFlagFutureIsBrightPhase1_1_NoShadows,LowQGlassFFlagUseSkylightFS,Fragment,744592,4188
afc8f34fdabab2cefdc9a2335b22c97e,FFlagFutureIsBrightPhase1_1_NoShadows,LowQGlassFS,Fragment,740404,4188
078177dfa2e0ac060b19015a5c16b013,FFlagFutureIsBrightPhase1_1_NoShadows,LowQMaterialFS,Fragment,722804,4664
541c797e2c43f142c38968eb45aaf4bc,FFlagFutureIsBrightPhase1_1_NoShadows,LowQMaterialWangFallbackFS,Fragment,731520,3612
eb9ef26eb0fb0e2fd49448c230ebdb9c,FFlagFutureIsBrightPhase1_1_NoShadows,LowQMaterialWangFS,Fragment,727468,4052
8cb0f79827d325312c979f496e6635cd,FFlagFutureIsBrightPhase1_1_NoShadows,OccupancyDebugFS,Fragment,1186940,2532
4c91942d141bd2d1971f79cc9c790e87,FFlagFutureIsBrightPhase1_1_NoShadows,ParticleCurveAddFS,Fragment,949668,2224
6e9254e97c63cb4485ba3bd36f0edf90,FFlagFutureIsBrightPhase1_1_NoShadows,ParticleCurveAddFS_Soft,Fragment,967956,2528
e5e5b29fe63cbebd4073a2fd7b457d87,FFlagFutureIsBrightPhase1_1_NoShadows,ParticleCurveCrazyFS,Fragment,954480,2208
83cef92c957af433552941565628bf6e,FFlagFutureIsBrightPhase1_1_NoShadows,ParticleCurveCrazyFS_Soft,Fragment,973348,2512
5cd18a7e4827777680ae1c62685d7df0,FFlagFutureIsBrightPhase1_1_NoShadows,ParticleCurveCrazySparklesFS,Fragment,956688,2468
3732b735204247b88439d0a8902539c1,FFlagFutureIsBrightPhase1_1_NoShadows,ParticleCurveModulateFS,Fragment,951892,2588
23fa36542fd376c2bb8496bde5423656,FFlagFutureIsBrightPhase1_1_NoShadows,ParticleCurveModulateFS_Soft,Fragment,970484,2864
950c9f345e9cad28ddf5a294361d0518,FFlagFutureIsBrightPhase1_1_NoShadows,ParticleCustomFS,Fragment,962152,2540
953d0adb4d0cd25fdcd722fb8369d1eb,FFlagFutureIsBrightPhase1_1_NoShadows,ParticleCustomFS_Soft,Fragment,979084,2844
e217977d9323ecf537fdbd67bbe371c1,FFlagFutureIsBrightPhase1_1_NoShadows,ParticleLightingFS,Fragment,984624,2572
316ce4ba388bc4d1e8d165de4549c2e2,FFlagFutureIsBrightPhase1_1_NoShadows,PassThroughFS,Fragment,1088020,684
8c66107a045fcfe02293ce00117034cd,FFlagFutureIsBrightPhase1_1_NoShadows,ProfilerFS,Fragment,1191264,904
eca459890b6146d89f3245fbcc23e0e9,FFlagFutureIsBrightPhase1_1_NoShadows,RadialBlurFS,Fragment,1102872,3048
