Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.LayeredClothingEditor.ClothesHelper.NoWrapLayerError,,,The creation of the following accessories was skipped because no WrapLayer child was found,The creation of the following accessories was skipped because no WrapLayer child was found,,"Die Erstellung der folgenden Accessoires wurde übersprungen, weil kein untergeordnetes WrapLayer-Element gefunden wurde.",Se omitió la creación de los siguientes accesorios porque no se pudo encontrar un hijo de WrapLayer adecuado,La création des accessoires suivants a été ignorée car aucun enfant WrapLayer n'a été trouvé,"इन ऐक्सेसरीज़ का क्रिएशन छोड़ दिया गया था, क्योंकि कोई WrapLayer चाइल्ड नहीं मिला था",Pembuatan aksesori berikut dilewatkan karena tidak ditemukan WrapLayer turunan,La creazione dei seguenti accessori è stata saltata perché non è stato trovato nessun child WrapLayer,WrapLayer の子が見つからなかったため、次のアクセサリの作成をしませんでした,WrapLayer 자식을 찾을 수 없어 다음 장신구 제작을 건너뛰었습니다,"Pominięto tworzenie następujących akcesoriów, ponieważ nie znaleziono elementu podrzędnego WrapLayer",A criação dos seguintes acessórios foi ignorada porque nenhum herdeiro de WrapLayer pôde ser encontrado,,ข้ามการสร้างไอเท็มเสริมต่อไปนี้ไปแล้ว เนื่องจากไม่พบ WrapLayer ย่อย,WrapLayer alt öğesi bulunmadığından aşağıdaki aksesuarların yaratılması atlandı,Tiến trình tạo các phụ kiện sau đã bị bỏ qua do không tìm thấy phần tử con WrapLayer,,,由於找不到 WrapLayer 子項，因此已略過建立以下飾品
Studio.LayeredClothingEditor.Preview.ConfirmAddTiles,,,Add tiles for all valid assets from {itemName} folder?,Add tiles for all valid assets from {itemName} folder?,,Kacheln für alle gültigen Objekte aus dem Ordner {itemName} hinzufügen?,¿Añadir mosaicos para todos los recursos válidos de la carpeta {itemName}?,Ajouter des tuiles pour tous les contenus valides du dossier {itemName}?, {itemName} फ़ोल्डर से सभी मान्य ऐसेट्स के लिए टाइल्स जोड़ने हैं?,Tambahkan ubin untuk semua aset yang valid dari folder {itemName}?,Aggiungere piastrelle per tutte le risorse valide dalla cartella {itemName}?,{itemName} フォルダからすべての有効なアセットにタイルを追加しますか？,{itemName} 폴더의 모든 유효한 애셋에 타일을 추가할까요?,Dodać kafelki dla wszystkich prawidłowych zasobów z folderu {itemName}?,Adicionar ladrilho para todos os arquivos válidos da pasta {itemName}?,,เพิ่มชิ้นส่วนสำหรับแอสเซทที่ถูกต้องทั้งหมดจากโฟลเดอร์ {itemName} ใช่ไหม?,{itemName} klasöründeki tüm geçerli varlıklar için döşemeler eklensin mi?,Bạn có muốn thêm ô vuông cho tất cả các tài sản hợp lệ trong thư mục {itemName} không?,,,要從 {itemName} 資料夾中為所有有效素材新增磚塊嗎？
Studio.LayeredClothingEditor.EditingMode.AutoWeight,,,Automatically generate skinning weights for mesh,Automatically generate skinning weights for mesh,,Automatisch Skinning-Gewichtungen für Mesh generieren,Genera automáticamente influencias de skinning para la malla,Générer automatiquement des poids d'habillage pour le maillage,मेश के लिए अपने-आप स्किनिंग वेट जनरेट करें,Buat bobot skinning secara otomatis untuk mesh,Genera automaticamente appiattimento pesi per mesh,メッシュのスキン比重を自動的に作成,메시에 대한 스키닝 가중치 자동 생성,Automatycznie generuj wagi skinningu dla siatki,Gerar automaticamente pesos de skinning para a malha,,สร้างน้ำหนัก Skinning สำหรับเมชโดยอัตโนมัติ,Mesh için otomatik olarak soyma ağırlıkları oluştur,Tự động sinh trọng số tạo ngoại trang cho lưới,,,自動產生網格的蒙皮權重
Studio.LayeredClothingEditor.Generate.Success,,,{name} has been successfully generated into Workspace!,{name} has been successfully generated into Workspace!,,{name} wurde erfolgreich im Arbeitsbereich generiert!,¡{name} se generó correctamente en Workspace!,{name} a été généré avec succès dans l'espace de travail !,{name} को Workspace में जेनरेट कर दिया गया है!,{name} telah berhasil dibuat ke dalam Workspace.,{name} è stato generato con successo nell'Area di lavoro!,{name} をワークスペースで生成できました！,{name}(이)가 작업 공간에 생성되었습니다!,Element {name} został pomyślnie wygenerowany w przestrzeni roboczej.,{name} foi gerado com sucesso no área de trabalho!,,สร้าง {name} ใน Workspace สำเร็จแล้ว!,"{name}, Çalışma alanında başarıyla oluşturuldu!",Đã tạo {name} trong Không gian làm việc!,,,{name} 已成功生成至工作區！
Studio.LayeredClothingEditor.ScaleType.Select,,,Select Body Type,Select Body Type,,Körpertyp auswählen,Seleccionar tipo de cuerpo,Sélectionner le type de corps,बॉडी टाइप चुनें,Pilih Tipe Tubuh,Seleziona il tipo di corpo,体型を選択,체형 선택,Wybierz typ ciała,Selecione o tipo de corpo,,เลือกประเภทร่างกาย,Vücut Tipini Seç,Chọn loại hình thể,,,選擇體型
Studio.LayeredClothingEditor.AssetType.LeftFoot,,,Left Foot,Left Foot,,Linker Fuß,Pie izquierdo,Pied gauche,बायाँ पैर,Kaki Kiri,Piede sinistro,左足,왼발,Lewa stopa,Pé esquerdo,,เท้าซ้าย,Sol Ayak,Chân trái,,,左腳
Studio.LayeredClothingEditor.Preview.Custom,,,Custom,Custom,,Benutzerdefiniert,Personalizar,Personnalisé,कस्टम,Kustom,Personalizzato,カスタム,사용자 정의,Niestandardowe,Personalizada,,กำหนดเอง,Özel,Tùy chỉnh,,,自訂
Studio.LayeredClothingEditor.Preview.InvalidAdd,,,"Invalid instance selected. Must be a MeshPart, Accessory, Model, Animation, or Folder.","Invalid instance selected. Must be a MeshPart, Accessory, Model, Animation, or Folder.",,"Ungültige Instanz ausgewählt. Muss ein MeshPart, Accessoire, Modell, eine Animation oder ein Ordner sein.","Instancia no válida seleccionada. Debe ser MeshPart, Accesorio, Modelo, Animación o Carpeta.","Instance non valide sélectionnée. Doit être un MeshPart, un Accessoire, un Modèle, une Animation ou un Dossier.","अमान्य इंस्टैंस चुना गया. MeshPart, ऐक्सेसरी, मॉडल, ऐनिमेशन या फ़ोल्डर होना चाहिए.","Instance yang dipilih tidak valid. Harus berupa MeshPart, Aksesori, Model, Animasi, atau Folder.","Esempio selezionato non valido. Deve essere MeshPart, Accessorio, Modello, Animazione o Cartella.",無効なインスタンスが選択されています。必ず MeshPart、アクセサリ、モデル、アニメーション、またはフォルダにしてください。,"유효하지 않은 인스턴스가 선택되었습니다. MeshPart, 장신구, 모델, 애니메이션, 폴더여야 합니다.","Wybrano nieprawidłową instancję. Musi to być obiekt MeshPart, akcesorium, model, animacja lub folder.","Instância inválida selecionada. Deve ser uma MeshPart, Acessório, Modelo, Animação ou Pasta.",,"เลือกอินสแตนซ์ไม่ถูกต้อง ต้องเป็น MeshPart, ไอเท็มเสริม, โมเดล, แอนิเมชัน หรือโฟลเดอร์","Geçersiz durum seçildi. MeshPart, Aksesuar, Model, Animasyon veya Klasör olmalıdır.","Đối tượng được chọn không hợp lệ. Phải là MeshPart, Phụ kiện, Mô hình, Hiệu ứng động hoặc Thư mục.",,,選擇的實例無效。必須為 MeshPart、飾品、模型、動畫或資料夾。
Studio.LayeredClothingEditor.ScaleType.Classic,,,Classic Blocky,Classic Blocky,,Klassischer Blocky,Bloque clásico,Blocky classique,क्लासिक ब्लॉकी,Blok Klasik,Blocky classico,定番ブロッキー,클래식 블록형,Klasyczny blokowy,Blocky clássico,,บล็อคกี้แบบคลาสสิก,Klasik Bloksu,Blocky cổ điển,,,經典塊狀
Studio.LayeredClothingEditor.Generate.LearnMoreLegacy,,,Learn more about Legacy Accessories,Learn more about Legacy Accessories,,Mehr über Legacy-Accessoires erfahren,Aprende más sobre Accesorios heredados,En savoir plus sur les accessoires patrimoniaux,लेगसी ऐक्सेसरीज़ के बारे में ज़्यादा जानें,Pelajari selengkapnya tentang Aksesori Warisan,Scopri di più sugli accessori ereditati,旧型アクセサリについて詳しく,레거시 장신구에 대해 자세히 알아보기,Więcej informacji o przestarzałych akcesoriach,Saiba mais sobre acessórios legados,,เรียนรู้เพิ่มเติมเกี่ยวกับอุปกรณ์เสริมรุ่นเก่า,Eski Aksesuarlar hakkında daha fazla bilgi edin,Tìm hiểu thêm về Phụ kiện không dùng nữa,,,深入瞭解舊版本飾品
Studio.LayeredClothingEditor.ClothesHelper.NoSelectionError,,,No selection found. Please select imported models to be converted to accessories.,No selection found. Please select imported models to be converted to accessories.,,"Keine Auswahl gefunden. Bitte wähle importierte Modelle aus, die in Accessoires umgewandelt werden sollen.",Sin selección. Selecciona modelos importados para convertirlos en accesorios.,Aucune sélection trouvée. Sélectionner les modèles importés à convertir en accessoires.,कोई सिलेक्शन नहीं मिला. ऐक्सेसरीज़ में कन्वर्ट करने के लिए इंपोर्ट किए गए मॉडल चुनें.,Tidak ditemukan pilihan. Pilih model yang diimpor untuk dikonversi menjadi aksesori.,Nessuna selezione trovata. Seleziona i modelli importati per essere convertiti in accessori.,,선택한 항목이 없습니다. 가져온 모델을 선택해 장신구로 전환하세요.,Nie znaleziono wybranego elementu. Wybierz zaimportowane modele do przekonwertowania na akcesoria.,"Nenhuma seleção encontrada. Por favor, selecione modelos importados para serem convertidos em acessórios.",,ไม่พบรายการที่เลือก โปรดเลือกโมเดลที่นำเข้าเพื่อแปลงเป็นไอเท็มเสริม,Seçim bulunamadı. Lütfen aksesuarlara dönüştürülecek içe aktarılan modelleri seç.,Không tìm thấy mục đã chọn. Vui lòng chọn các mô hình đã nhập để chuyển đổi thành phụ kiện.,,,找不到選取項目。請選擇要轉換為飾品的匯入模型。
Studio.LayeredClothingEditor.Editor.ResumeEditingRigid,,,Click here to resume adjusting your Accessory.,Click here to resume adjusting your Accessory.,,"Klicke hier, um mit der Anpassung deiner Accessoires fortzufahren.",Haz clic aquí para reanudar el ajuste de tu Accesorio.,Clique ici pour reprendre le réglage de ton accessoire.,"अपना ऐक्सेसरी एडजस्ट करना फिर से शुरू करने के लिए, यहाँ क्लिक करें.",Klik di sini untuk melanjutkan penyesuaian Aksesorimu.,Fai clic qui per riprendere la regolazione dell'accessorio.,,장신구 조정을 재개하려면 여기를 클릭하세요.,"Kliknij tutaj, aby wznowić dostosowywanie akcesorium.",Clique aqui para continuar ajustando seu Acessório.,,คลิกที่นี่เพื่อปรับแต่งไอเท็มเสริมของคุณต่อ,Aksesuarınızı ayarlamaya devam etmek için buraya tıkla.,Nhấp vào đây để tiếp tục điều chỉnh Phụ kiện của bạn.,,,按一下此處，即可繼續調整飾品。
Studio.LayeredClothingEditor.Preview.PanelBlockerAddItem,,,"Add a MeshPart, Accessory, Model, Animation, or Folder from the Explorer","Add a MeshPart, Accessory, Model, Animation, or Folder from the Explorer",,"Füge ein MeshPart, Accessoire, Modell, eine Animation oder einen Ordner aus dem Explorer hinzu","Añade MeshPart, Accesorio, Modelo, Animación o Carpeta del Explorador","Ajouter un MeshPart, accessoire, modèle, animation ou dossier à partir d'Explorer","एक्सप्लोरर से MeshPart, ऐक्सेसरी, मॉडल, ऐनिमेशन या फ़ोल्डर जोड़ें","Tambahkan MeshPart, Aksesori, Model, Animasi, atau Folder dari Eksplorer","Aggiungi MeshPart, Accessorio, Modello, Animazione o Cartella da Explorer",エクスプローラから MeshPart、アクセサリ、モデル、アニメーション、またはフォルダを追加,"탐색기에서 MeshPart, 장신구, 모델, 애니메이션, 폴더를 추가하세요","Dodaj obiekt MeshPart, akcesorium, model, animację lub folder z Eksploratora","Adicione uma MeshPart, acessório, modelo, animação ou pasta a partir do explorador",,"เพิ่ม MeshPart, ไอเท็มเสริม, โมเดล, แอนิเมชัน หรือโฟลเดอร์จากหน้าต่าง Explorer","Kâşif'ten bir MeshPart, Aksesuar, Model, Animasyon veya Klasör ekle","Thêm MeshPart, Phụ kiện, Mô hình, Hiệu ứng động hoặc Thư mục từ Trình khám phá",,,從檔案總管新增 MeshPart、飾品、模型、動畫或資料夾
Studio.LayeredClothingEditor.Preview.Default,,,Default,Default,,Standard,Predeterminado,Par défaut,डिफ़ॉल्ट,Default,Predefinito,初期設定,기본,Domyślne,Padrão,,ค่าเริ่มต้น,Varsayılan,Mặc định,,,預設
Studio.LayeredClothingEditor.Opacity.Mesh,,,Mesh Opacity,Mesh Opacity,,Mesh-Deckkraft,Opacidad de la malla,Opacité du maillage,मेश ओपैसिटी,Opasitas Mesh,Opacità mesh,メッシュの不透明度,메시 불투명도,Nieprzezroczystość siatki,Opacidade da malha,,ความทึบของเมช,Mesh Saydamlığı,Độ mờ của lưới,,,網格透明度
Studio.LayeredClothingEditor.ClothesHelper.NoAttachmentsError,,,The creation of the following accessories was skipped because no suitable attachment point could be found,The creation of the following accessories was skipped because no suitable attachment point could be found,,"Die Erstellung der folgenden Accessoires wurde übersprungen, weil kein passender Befestigungspunkt gefunden werden konnte.",Se omitió la creación de los siguientes accesorios porque no se pudo encontrar un punto de conexión adecuado,La création des accessoires suivants a été ignorée car aucun point d'attache approprié n'a pu être trouvé,"इन ऐक्सेसरीज़ का क्रिएशन छोड़ दिया गया था, क्योंकि कोई सही अटैचमेंट पॉइंट नहीं मिला था",Pembuatan aksesori berikut dilewatkan karena tidak ditemukan titik sambungan yang sesuai,La creazione dei seguenti accessori è stata saltata perché non è stato trovato alcun punto di attacco adatto,,적합한 연결부를 찾을 수 없어 다음 장신구 제작을 건너뛰었습니다,"Pominięto tworzenie następujących akcesoriów, ponieważ nie znaleziono odpowiedniego punktu zaczepienia",A criação dos seguintes acessórios foi ignorada porque nenhum ponto de fixação adequado pôde ser encontrado,,ข้ามการสร้างไอเท็มเสริมต่อไปนี้ไปแล้ว เนื่องจากไม่พบจุดเชื่อมต่อที่เหมาะสม,Uygun bir bağlantı noktası bulunamadığından aşağıdaki aksesuarların yaratımı atlandı,Tiến trình tạo các phụ kiện sau đã bị bỏ qua do không tìm thấy chỗ đính phù hợp,,,由於找不到合適的附件點，因此已略過建立以下飾品
Studio.LayeredClothingEditor.AssetType.RightGrip,,,Right Grip,Right Grip,,Rechter Griff,Agarre derecho,Poignée droite,दायाँ ग्रिप,Grip Kanan,Impugnatura destra,,오른쪽 그립,Prawy uchwyt,Alça direita,,มือขวา,Sağ Kavrama,Tay cầm phải,,,右握把
Studio.LayeredClothingEditor.EditingMode.AutoWeightPreserve,,,Auto Skinning Behavior is set to EnabledPreserve,Auto Skinning Behavior is set to EnabledPreserve,,Das automatische Skinning-Verhalten ist auf EnabledPreserve festgelegt,El comportamiento Skinning automático se establece en EnabledPreserve,Le comportement d'habillage automatique est réglé sur EnabledPreserve,ऑटो स्किनिंग बिहेवियर EnabledPreserve पर सेट है,Perilaku Skinning Otomatis diatur ke EnabledPreserve,Il comportamento di appiattimento automatico è impostato su Abilitato Mantieni,自動スキニングの動作が EnabledPreserve に設定されています,자동 스키닝 동작이 EnabledPreserve로 설정되었습니다,Zachowanie automatycznego skinningu jest ustawione na EnabledPreserve,O comportamento de skinning automático está definido como EnabledPreserve,,พฤติกรรมการ Skinning อัตโนมัติถูกตั้งค่าเป็น EnabledPreserve,"Otomatik Soyma Davranışı, EnabledPreserve olarak ayarlandı",Hành vi Tạo ngoại trang tự động được đặt thành EnabledPreserve,,,自動蒙皮行為已設為 EnabledPreserve
Studio.LayeredClothingEditor.EditingMode.AutoWeightOverride,,,Auto Skinning Behavior is set to EnabledOverride,Auto Skinning Behavior is set to EnabledOverride,,Das automatische Skinning-Verhalten ist auf EnabledOverride festgelegt,El comportamiento Skinning automático se establece en ActivedOverride,Le comportement du skinning automatique est défini sur EnabledOverride,ऑटो स्किनिंग बिहेवियर EnabledOverride पर सेट है,Perilaku Skinning Otomatis diatur ke EnabledOverride,Il comportamento di skinning automatico è impostato su Abilitato Sovrascrivere,自動スキニングの動作が EnabledOverride に設定されています,자동 스키닝 동작이 EnabledOverride로 설정되었습니다,Zachowanie automatycznego skinningu jest ustawione na EnabledOverride,O comportamento de skinning automático está definido como EnabledOverride,,พฤติกรรมการ Skinning อัตโนมัติถูกตั้งค่าเป็น EnabledOverride,"Otomatik Soyma Davranışı, EnabledOverride (Geçersiz Kılma Etkinleştirilmiş) olarak ayarlandı",Hành vi tạo ngoại trang tự động đã được đặt thành EnabledOverride,,,自動蒙皮行為已設為 EnabledOverride
